	 Total Time (s)	Calls (kCalls)
TR_DCT_16x16	0.04574	33.436
DIST_SSE_16x16	0.0243865	57.378
TR_DCT_8x8	0.0402765	134.459
DIST_SSE_8x8	0.0230035	213.852
DIST_SSE_64x64	0.00819073	0.95
DIST_SAD_64x64	0.0437091	30.94
DIST_SAD_64x64sub	0.0227333	16.427
INTERPOL_HALF_64x64	0.0430872	0.728
DIST_HAD_64x64	0.124049	13.979
INTERPOL_QUARTER_64x64	0.0967376	0.728
DIST_SAD_32x64	0.0450089	61.88
DIST_SAD_32x64sub	0.0201568	28.503
INTERPOL_HALF_32x64	0.0436214	1.456
DIST_HAD_32x64	0.12464	27.3
INTERPOL_QUARTER_32x64	0.0978231	1.456
DIST_SAD_64x32	0.0470236	61.88
DIST_SAD_64x32sub	0.021542	29.551
INTERPOL_HALF_64x32	0.0449148	1.456
DIST_HAD_64x32	0.122446	27.3
INTERPOL_QUARTER_64x32	0.0995469	1.456
TR_DCT_4x4	0.0671686	477.48
DIST_SSE_4x4	0.0721521	1058.48
DIST_SAD_32x32	0.0510002	123.76
DIST_SAD_32x32sub	0.0280336	70.626
INTERPOL_HALF_32x32	0.046101	2.912
DIST_HAD_32x32	0.124943	53.816
INTERPOL_QUARTER_32x32	0.100947	2.912
DIST_SAD_16x32	0.0640857	247.52
DIST_SAD_16x32sub	0.0273456	114.267
INTERPOL_HALF_16x32	0.049545	5.824
DIST_HAD_16x32	0.133662	109.2
INTERPOL_QUARTER_16x32	0.105749	5.824
DIST_SAD_32x16	0.0653358	247.52
DIST_SAD_32x16sub	0.0264867	110.438
INTERPOL_HALF_32x16	0.0503412	5.824
DIST_HAD_32x16	0.133533	109.2
INTERPOL_QUARTER_32x16	0.105519	5.824
DIST_SAD_16x16	0.0941535	495.04
DIST_SAD_16x16sub	0.0444939	270.613
INTERPOL_HALF_16x16	0.056053	11.648
DIST_HAD_16x16	0.14187	210.994
INTERPOL_QUARTER_16x16	0.112186	11.648
DIST_SAD_8x16	0.0918089	990.08
DIST_SAD_8x16sub	0.036924	372.172
INTERPOL_HALF_8x16	0.064867	23.296
DIST_HAD_8x16	0.154414	436.8
INTERPOL_QUARTER_8x16	0.124297	23.296
DIST_SAD_16x8	0.198406	1354.53
INTERPOL_HALF_16x8	0.0675524	23.296
DIST_HAD_16x8	0.158384	436.8
INTERPOL_QUARTER_16x8	0.125735	23.296
DIST_SAD_8x8	0.292904	2760.53
INTERPOL_HALF_8x8	0.0807688	46.592
DIST_HAD_8x8	0.18472	840.756
INTERPOL_QUARTER_8x8	0.139194	46.592
DIST_SAD_4x8	0.144461	1402.64
INTERPOL_HALF_4x8	0.0536955	46.592
DIST_HAD_4x8	0.130805	908.544
INTERPOL_QUARTER_4x8	0.0832554	46.592
DIST_SAD_8x4	0.151221	1373.56
INTERPOL_HALF_8x4	0.0572364	46.592
DIST_HAD_8x4	0.135454	908.544
INTERPOL_QUARTER_8x4	0.0864098	46.592
TR_iDCT_16x16	0.010115	5.242
TR_iDCT_32x32	0.0201644	1.848
DIST_HAD_16x64	0.000740921	0.29
DIST_HAD_48x64	0.00201707	0.29
TR_iDCT_8x8	0.00458042	8.485
DIST_HAD_32x8	0.00432586	6.38
DIST_HAD_32x24	0.0119581	6.38
DIST_HAD_8x32	0.0096743	13.75
DIST_HAD_24x32	0.0255255	13.75
TR_iDCT_4x4	0.0021423	7.226
DIST_HAD_16x4	0.00281726	11.88
DIST_HAD_16x12	0.00576258	11.88
DIST_HAD_4x16	0.00605742	24.83
DIST_HAD_12x16	0.0123619	24.83
TR_DST_4x4	0.000893868	3.073
TR_iDST_4x4	0.000222349	0.797
DIST_HAD_4x4	0.00137281	8.4
DIST_SAD_8x32	0.00661959	30.573
DIST_SAD_8x32sub	0.00638707	36.723
INTERPOL_HALF_8x32	0.00357769	0.72
INTERPOL_QUARTER_8x32	0.00753488	0.72
DIST_SAD_24x32	0.0139152	30.6
DIST_SAD_24x32sub	0.00875744	22.568
INTERPOL_HALF_24x32	0.00892881	0.72
INTERPOL_QUARTER_24x32	0.0199855	0.72
DIST_SAD_16x4	0.00675758	40.484
INTERPOL_HALF_16x4	0.00112978	0.576
INTERPOL_QUARTER_16x4	0.00193396	0.576
DIST_SAD_16x12	0.00558527	24.48
DIST_SAD_16x12sub	0.00254126	13.293
INTERPOL_HALF_16x12	0.00226443	0.576
INTERPOL_QUARTER_16x12	0.00457213	0.576
DIST_SAD_4x16	0.00853835	54.4
DIST_SAD_4x16sub	0.00649337	57.977
INTERPOL_HALF_4x16	0.00236021	1.28
INTERPOL_QUARTER_4x16	0.00422423	1.28
DIST_SAD_12x16	0.0136044	54.4
DIST_SAD_12x16sub	0.0101959	47.459
INTERPOL_HALF_12x16	0.00504559	1.28
INTERPOL_QUARTER_12x16	0.0102339	1.28
DIST_SAD_32x8	0.00797915	24.634
INTERPOL_HALF_32x8	0.00168432	0.32
INTERPOL_QUARTER_32x8	0.00334428	0.32
DIST_SAD_32x24	0.00665747	13.6
DIST_SAD_32x24sub	0.00302745	7.406
INTERPOL_HALF_32x24	0.00402808	0.32
INTERPOL_QUARTER_32x24	0.00893073	0.32
DIST_HAD_64x16	0.000279485	0.11
DIST_HAD_64x48	0.00076838	0.11

Frame	7
Others	8.831	17437.8
TR_DCT_32x32	0.041371	5.004
DIST_SSE_32x32	0.0218491	11.708
TR_DCT_16x16	0.0467681	34.326
DIST_SSE_16x16	0.02466	58.101
TR_DCT_8x8	0.0403871	135.596
DIST_SSE_8x8	0.0233941	214.455
DIST_SSE_64x64	0.00844788	0.979
DIST_SAD_64x64	0.0437473	30.94
DIST_SAD_64x64sub	0.0257231	18.597
INTERPOL_HALF_64x64	0.0430397	0.728
DIST_HAD_64x64	0.125608	14.154
INTERPOL_QUARTER_64x64	0.096609	0.728
DIST_SAD_32x64	0.0449711	61.88
DIST_SAD_32x64sub	0.0240993	34.07
INTERPOL_HALF_32x64	0.0436609	1.456
DIST_HAD_32x64	0.124626	27.3
INTERPOL_QUARTER_32x64	0.0976341	1.456
DIST_SAD_64x32	0.0470663	61.88
DIST_SAD_64x32sub	0.0250603	34.362
INTERPOL_HALF_64x32	0.044909	1.456
DIST_HAD_64x32	0.122481	27.3
INTERPOL_QUARTER_64x32	0.0995356	1.456
TR_DCT_4x4	0.0676652	475.516
DIST_SSE_4x4	0.0726976	1054.13
DIST_SAD_32x32	0.0510285	123.76
DIST_SAD_32x32sub	0.0351222	88.461
INTERPOL_HALF_32x32	0.0461498	2.912
DIST_HAD_32x32	0.124749	53.641
INTERPOL_QUARTER_32x32	0.10073	2.912
DIST_SAD_16x32	0.0641382	247.52
DIST_SAD_16x32sub	0.0267205	111.016
INTERPOL_HALF_16x32	0.0495221	5.824
DIST_HAD_16x32	0.133808	109.2
INTERPOL_QUARTER_16x32	0.105664	5.824
DIST_SAD_32x16	0.065445	247.52
DIST_SAD_32x16sub	0.0286499	118.994
INTERPOL_HALF_32x16	0.0504417	5.824
DIST_HAD_32x16	0.133716	109.2
INTERPOL_QUARTER_32x16	0.105513	5.824
DIST_SAD_16x16	0.0943037	495.04
DIST_SAD_16x16sub	0.0456621	277.674
INTERPOL_HALF_16x16	0.0560895	11.648
DIST_HAD_16x16	0.14202	210.819
INTERPOL_QUARTER_16x16	0.11214	11.648
DIST_SAD_8x16	0.0927079	990.053
DIST_SAD_8x16sub	0.0401954	401.587
INTERPOL_HALF_8x16	0.0650998	23.296
DIST_HAD_8x16	0.154984	436.8
INTERPOL_QUARTER_8x16	0.124277	23.296
DIST_SAD_16x8	0.20176	1354.91
INTERPOL_HALF_16x8	0.0687405	23.296
DIST_HAD_16x8	0.159335	436.8
INTERPOL_QUARTER_16x8	0.126938	23.296
DIST_SAD_8x8	0.302233	2817.68
INTERPOL_HALF_8x8	0.0813307	46.592
DIST_HAD_8x8	0.186529	840.581
INTERPOL_QUARTER_8x8	0.139104	46.592
DIST_SAD_4x8	0.149939	1437.61
INTERPOL_HALF_4x8	0.0542088	46.592
DIST_HAD_4x8	0.133104	908.544
INTERPOL_QUARTER_4x8	0.0834207	46.592
DIST_SAD_8x4	0.154986	1388.19
INTERPOL_HALF_8x4	0.0578288	46.592
DIST_HAD_8x4	0.137911	908.544
INTERPOL_QUARTER_8x4	0.0866508	46.592
TR_iDCT_4x4	0.00178503	6.55
TR_iDCT_32x32	0.0209094	1.921
TR_iDCT_16x16	0.00997835	5.134
DIST_HAD_16x64	0.000816692	0.32
DIST_HAD_48x64	0.00222655	0.32
TR_iDCT_8x8	0.00434037	7.833
DIST_SAD_8x32	0.00649166	35.36
DIST_SAD_8x32sub	0.00720132	42.539
INTERPOL_HALF_8x32	0.00410686	0.832
DIST_HAD_8x32	0.011037	15.88
INTERPOL_QUARTER_8x32	0.00863953	0.832
DIST_SAD_24x32	0.014762	35.36
DIST_SAD_24x32sub	0.0107797	28.038
INTERPOL_HALF_24x32	0.0102477	0.832
DIST_HAD_24x32	0.0293856	15.88
INTERPOL_QUARTER_24x32	0.0230717	0.832
DIST_HAD_16x4	0.0030036	12.32
DIST_HAD_16x12	0.00619724	12.32
DIST_HAD_4x16	0.00463031	17.83
DIST_HAD_12x16	0.0091403	17.83
DIST_SAD_16x4	0.00776113	46.152
INTERPOL_HALF_16x4	0.00118447	0.592
INTERPOL_QUARTER_16x4	0.00202448	0.592
DIST_SAD_16x12	0.00581368	25.16
DIST_SAD_16x12sub	0.00300249	14.824
INTERPOL_HALF_16x12	0.00235565	0.592
INTERPOL_QUARTER_16x12	0.00471583	0.592
DIST_SAD_4x16	0.00638856	38.08
DIST_SAD_4x16sub	0.00494796	43.531
INTERPOL_HALF_4x16	0.00167728	0.896
INTERPOL_QUARTER_4x16	0.00298684	0.896
DIST_SAD_12x16	0.00941405	38.08
DIST_SAD_12x16sub	0.00798693	37.143
INTERPOL_HALF_12x16	0.00355828	0.896
INTERPOL_QUARTER_12x16	0.00715161	0.896
DIST_HAD_64x16	0.000405951	0.16
DIST_HAD_64x48	0.00111938	0.16
DIST_SAD_32x8	0.0102045	29.888
INTERPOL_HALF_32x8	0.00202796	0.384
DIST_HAD_32x8	0.00573996	7.59
INTERPOL_QUARTER_32x8	0.00400143	0.384
DIST_SAD_32x24	0.00768591	16.32
DIST_SAD_32x24sub	0.0037201	9.026
INTERPOL_HALF_32x24	0.00478119	0.384
DIST_HAD_32x24	0.0146974	7.59
INTERPOL_QUARTER_32x24	0.0106936	0.384
TR_DST_4x4	0.000924964	2.784
TR_iDST_4x4	0.000159046	0.504
DIST_HAD_4x4	0.00172689	7.7

Frame	8
Others	11.3497	20047.3
TR_DCT_32x32	0.0610554	7.365
DIST_SSE_32x32	0.0328769	17.583
TR_DCT_16x16	0.0664745	48.536
DIST_SSE_16x16	0.0373505	88.129
TR_DCT_8x8	0.0570881	191.222
DIST_SSE_8x8	0.0338976	304.63
TR_iDCT_32x32	0.0531635	4.973
DIST_SSE_64x64	0.01025	1.188
DIST_SAD_64x64	0.0438389	30.94
DIST_SAD_64x64sub	0.0338941	24.525
INTERPOL_HALF_64x64	0.0430306	0.728
DIST_HAD_64x64	0.131868	14.854
INTERPOL_QUARTER_64x64	0.0974515	0.728
DIST_SAD_32x64	0.0450373	61.88
DIST_SAD_32x64sub	0.026108	36.825
INTERPOL_HALF_32x64	0.0437086	1.456
DIST_HAD_32x64	0.124692	27.3
INTERPOL_QUARTER_32x64	0.0990303	1.456
DIST_SAD_64x32	0.0471219	61.88
DIST_SAD_64x32sub	0.0294254	40.325
INTERPOL_HALF_64x32	0.0449104	1.456
DIST_HAD_64x32	0.12253	27.3
INTERPOL_QUARTER_64x32	0.100177	1.456
TR_DCT_4x4	0.089082	625.396
DIST_SSE_4x4	0.108546	1420.94
DIST_SAD_32x32	0.0514374	123.76
DIST_SAD_32x32sub	0.042608	105.619
INTERPOL_HALF_32x32	0.0463047	2.912
DIST_HAD_32x32	0.133951	57.456
INTERPOL_QUARTER_32x32	0.102147	2.912
DIST_SAD_16x32	0.0646801	247.52
DIST_SAD_16x32sub	0.0350525	144.594
INTERPOL_HALF_16x32	0.0498508	5.824
DIST_HAD_16x32	0.134521	109.2
INTERPOL_QUARTER_16x32	0.107338	5.824
DIST_SAD_32x16	0.0660318	247.52
DIST_SAD_32x16sub	0.0356482	143.966
INTERPOL_HALF_32x16	0.050667	5.824
DIST_HAD_32x16	0.134707	109.2
INTERPOL_QUARTER_32x16	0.10727	5.824
DIST_SAD_16x16	0.0960579	494.932
DIST_SAD_16x16sub	0.0630729	369.911
INTERPOL_HALF_16x16	0.0566546	11.648
DIST_HAD_16x16	0.151313	221.004
INTERPOL_QUARTER_16x16	0.114245	11.648
DIST_SAD_8x16	0.0941363	989.918
DIST_SAD_8x16sub	0.0488861	476.115
INTERPOL_HALF_8x16	0.0648151	23.296
DIST_HAD_8x16	0.155985	436.8
INTERPOL_QUARTER_8x16	0.125434	23.296
DIST_SAD_16x8	0.212971	1428.96
INTERPOL_HALF_16x8	0.0669683	23.296
DIST_HAD_16x8	0.15784	436.8
INTERPOL_QUARTER_16x8	0.125959	23.296
DIST_SAD_8x8	0.341392	3054.93
INTERPOL_HALF_8x8	0.0820921	46.592
DIST_HAD_8x8	0.195222	859.131
INTERPOL_QUARTER_8x8	0.140896	46.592
DIST_SAD_4x8	0.172754	1572.62
INTERPOL_HALF_4x8	0.0548371	46.592
DIST_HAD_4x8	0.136533	908.544
INTERPOL_QUARTER_4x8	0.0846274	46.592
DIST_SAD_8x4	0.17579	1506.96
INTERPOL_HALF_8x4	0.0588345	46.592
DIST_HAD_8x4	0.143391	908.544
INTERPOL_QUARTER_8x4	0.0879618	46.592
TR_iDCT_16x16	0.0373239	19.058
DIST_HAD_64x16	0.000926845	0.38
DIST_HAD_64x48	0.00261393	0.38
DIST_HAD_16x64	0.00133766	0.52
DIST_HAD_48x64	0.0036252	0.52
DIST_HAD_32x8	0.0120729	18.16
DIST_HAD_32x24	0.0337334	18.16
DIST_HAD_8x32	0.0194305	28.07
DIST_HAD_24x32	0.0521352	28.07
TR_iDCT_8x8	0.0233931	43.085
TR_iDCT_4x4	0.0134655	46.694
DIST_SAD_32x8	0.0204818	73.797
INTERPOL_HALF_32x8	0.00482508	0.928
INTERPOL_QUARTER_32x8	0.00953042	0.928
DIST_SAD_32x24	0.0166204	39.44
DIST_SAD_32x24sub	0.00876554	22.56
INTERPOL_HALF_32x24	0.0114664	0.928
INTERPOL_QUARTER_32x24	0.0253967	0.928
DIST_SAD_8x32	0.0125175	61.844
DIST_SAD_8x32sub	0.00960818	55.018
INTERPOL_HALF_8x32	0.00724601	1.456
INTERPOL_QUARTER_8x32	0.0150654	1.456
DIST_SAD_24x32	0.0274965	61.88
DIST_SAD_24x32sub	0.0176658	44.37
INTERPOL_HALF_24x32	0.0179185	1.456
INTERPOL_QUARTER_24x32	0.0400013	1.456
DIST_SAD_16x4	0.0276733	161.925
INTERPOL_HALF_16x4	0.00423332	2.112
DIST_HAD_16x4	0.0115126	42.62
INTERPOL_QUARTER_16x4	0.00714755	2.112
DIST_SAD_16x12	0.0225233	89.706
DIST_SAD_16x12sub	0.0108487	49.473
INTERPOL_HALF_16x12	0.00846241	2.112
DIST_HAD_16x12	0.0234402	42.62
INTERPOL_QUARTER_16x12	0.0168923	2.112
DIST_SAD_4x16	0.0183694	114.186
DIST_SAD_4x16sub	0.0135781	113.697
INTERPOL_HALF_4x16	0.00502208	2.688
DIST_HAD_4x16	0.0155505	53.25
INTERPOL_QUARTER_4x16	0.0088276	2.688
DIST_SAD_12x16	0.0308746	114.186
DIST_SAD_12x16sub	0.0176177	75.271
INTERPOL_HALF_12x16	0.0107605	2.688
DIST_HAD_12x16	0.030085	53.25
INTERPOL_QUARTER_12x16	0.0215429	2.688
TR_DST_4x4	0.0100084	29.494
TR_iDST_4x4	0.0037424	12.761
DIST_HAD_4x4	0.0184717	81.9

Frame	9
Others	9.22652	17688
TR_DCT_32x32	0.0380636	4.585
DIST_SSE_32x32	0.0203523	10.862
TR_DCT_16x16	0.044164	32.213
DIST_SSE_16x16	0.0233272	54.755
TR_DCT_8x8	0.0393238	130.129
DIST_SSE_8x8	0.0225482	206.99
DIST_SSE_64x64	0.00806456	0.934
DIST_SAD_64x64	0.0438264	30.94
DIST_SAD_64x64sub	0.0320516	23.048
INTERPOL_HALF_64x64	0.0430701	0.728
DIST_HAD_64x64	0.123197	13.874
INTERPOL_QUARTER_64x64	0.0970448	0.728
DIST_SAD_32x64	0.04499	61.88
DIST_SAD_32x64sub	0.0222076	31.432
INTERPOL_HALF_32x64	0.043644	1.456
DIST_HAD_32x64	0.124655	27.3
INTERPOL_QUARTER_32x64	0.0977891	1.456
DIST_SAD_64x32	0.0478137	61.88
DIST_SAD_64x32sub	0.0301984	40.079
INTERPOL_HALF_64x32	0.0454175	1.456
DIST_HAD_64x32	0.124282	27.3
INTERPOL_QUARTER_64x32	0.100785	1.456
TR_DCT_4x4	0.0647644	464.98
DIST_SSE_4x4	0.0694545	1029.04
DIST_SAD_32x32	0.0511542	123.76
DIST_SAD_32x32sub	0.0409259	103.685
INTERPOL_HALF_32x32	0.0460602	2.912
DIST_HAD_32x32	0.124136	53.326
INTERPOL_QUARTER_32x32	0.100922	2.912
DIST_SAD_16x32	0.064078	247.484
DIST_SAD_16x32sub	0.0326873	136.842
INTERPOL_HALF_16x32	0.0494732	5.824
DIST_HAD_16x32	0.133939	109.2
INTERPOL_QUARTER_16x32	0.105915	5.824
DIST_SAD_32x16	0.0654008	247.52
DIST_SAD_32x16sub	0.0331628	138.881
INTERPOL_HALF_32x16	0.0503559	5.824
DIST_HAD_32x16	0.133737	109.2
INTERPOL_QUARTER_32x16	0.105818	5.824
DIST_SAD_16x16	0.0946346	494.896
DIST_SAD_16x16sub	0.055909	340.473
INTERPOL_HALF_16x16	0.0561581	11.648
DIST_HAD_16x16	0.142251	210.224
INTERPOL_QUARTER_16x16	0.112764	11.648
DIST_SAD_8x16	0.0909097	989.819
DIST_SAD_8x16sub	0.0430727	436.808
INTERPOL_HALF_8x16	0.0648399	23.296
DIST_HAD_8x16	0.154214	436.8
INTERPOL_QUARTER_8x16	0.12471	23.296
DIST_SAD_16x8	0.202711	1382.9
INTERPOL_HALF_16x8	0.0674482	23.296
DIST_HAD_16x8	0.157674	436.8
INTERPOL_QUARTER_16x8	0.12588	23.296
DIST_SAD_8x8	0.309471	2907.65
INTERPOL_HALF_8x8	0.0810957	46.592
DIST_HAD_8x8	0.185263	839.461
INTERPOL_QUARTER_8x8	0.139653	46.592
DIST_SAD_4x8	0.1546	1500.3
INTERPOL_HALF_4x8	0.0539894	46.592
DIST_HAD_4x8	0.132652	908.544
INTERPOL_QUARTER_4x8	0.0837361	46.592
DIST_SAD_8x4	0.159199	1442.29
INTERPOL_HALF_8x4	0.0576263	46.592
DIST_HAD_8x4	0.13721	908.544
INTERPOL_QUARTER_8x4	0.0868403	46.592
TR_iDCT_32x32	0.0160773	1.478
TR_iDCT_16x16	0.00770401	3.951
DIST_HAD_16x64	0.000684488	0.26
DIST_HAD_48x64	0.00187199	0.26
TR_iDCT_8x8	0.00322315	6.017
TR_iDCT_4x4	0.00142853	4.968
DIST_HAD_32x8	0.00410681	6.12
DIST_HAD_32x24	0.0113726	6.12
DIST_HAD_8x32	0.00796533	11.44
DIST_HAD_24x32	0.0211117	11.44
DIST_HAD_16x4	0.00221317	9.33
DIST_HAD_16x12	0.004664	9.33
DIST_HAD_4x16	0.00404376	16.75
DIST_HAD_12x16	0.00840299	16.75
DIST_SAD_4x16	0.00485069	36.004
DIST_SAD_4x16sub	0.0043696	45.041
INTERPOL_HALF_4x16	0.00155596	0.848
INTERPOL_QUARTER_4x16	0.00278686	0.848
DIST_SAD_12x16	0.00821826	36.04
DIST_SAD_12x16sub	0.00625569	32.364
INTERPOL_HALF_12x16	0.00333388	0.848
INTERPOL_QUARTER_12x16	0.00680704	0.848
TR_DST_4x4	0.000368413	1.199
TR_iDST_4x4	8.36318e-05	0.288
DIST_SAD_32x8	0.00843092	27.98
INTERPOL_HALF_32x8	0.0015833	0.304
INTERPOL_QUARTER_32x8	0.00316634	0.304
DIST_SAD_32x24	0.00579094	12.92
DIST_SAD_32x24sub	0.00438117	10.974
INTERPOL_HALF_32x24	0.00379615	0.304
INTERPOL_QUARTER_32x24	0.00857355	0.304
DIST_SAD_8x32	0.00572084	25.124
DIST_SAD_8x32sub	0.00630945	32.974
INTERPOL_HALF_8x32	0.00294283	0.592
INTERPOL_QUARTER_8x32	0.00616866	0.592
DIST_SAD_24x32	0.0115653	25.16
DIST_SAD_24x32sub	0.00992463	24.224
INTERPOL_HALF_24x32	0.00729709	0.592
INTERPOL_QUARTER_24x32	0.0165346	0.592
DIST_SAD_16x4	0.00766443	39.968
INTERPOL_HALF_16x4	0.000909678	0.448
INTERPOL_QUARTER_16x4	0.00153594	0.448
DIST_SAD_16x12	0.0047334	19.031
DIST_SAD_16x12sub	0.00257294	12.294
INTERPOL_HALF_16x12	0.00177692	0.448
INTERPOL_QUARTER_16x12	0.00357547	0.448
DIST_HAD_64x16	0.000239278	0.09
DIST_HAD_64x48	0.000637636	0.09
DIST_HAD_4x4	0.000638778	3.22

Frame	10
Others	9.6448	18412
TR_DCT_32x32	0.0421663	5.079
DIST_SSE_32x32	0.022522	11.987
TR_DCT_16x16	0.0477383	34.877
DIST_SSE_16x16	0.0254191	59.784
TR_DCT_8x8	0.0417031	139.563
DIST_SSE_8x8	0.0239609	221.069
DIST_SSE_64x64	0.00845722	0.975
DIST_SAD_64x64	0.0442032	30.94
DIST_SAD_64x64sub	0.0383642	26.829
INTERPOL_HALF_64x64	0.0435005	0.728
DIST_HAD_64x64	0.127173	14.154
INTERPOL_QUARTER_64x64	0.0985607	0.728
DIST_SAD_32x64	0.0454289	61.88
DIST_SAD_32x64sub	0.0265528	37.469
INTERPOL_HALF_32x64	0.0440094	1.456
DIST_HAD_32x64	0.125766	27.3
INTERPOL_QUARTER_32x64	0.0990257	1.456
DIST_SAD_64x32	0.0472255	61.844
DIST_SAD_64x32sub	0.0254521	34.849
INTERPOL_HALF_64x32	0.0450925	1.456
DIST_HAD_64x32	0.122992	27.3
INTERPOL_QUARTER_64x32	0.100194	1.456
TR_DCT_4x4	0.0690468	488.452
DIST_SSE_4x4	0.0731796	1082.9
DIST_SAD_32x32	0.0515115	123.76
DIST_SAD_32x32sub	0.0450361	113.667
INTERPOL_HALF_32x32	0.0463706	2.912
DIST_HAD_32x32	0.126279	53.991
INTERPOL_QUARTER_32x32	0.101728	2.912
DIST_SAD_16x32	0.0646448	247.52
DIST_SAD_16x32sub	0.0349656	145.024
INTERPOL_HALF_16x32	0.0498887	5.824
DIST_HAD_16x32	0.134773	109.2
INTERPOL_QUARTER_16x32	0.106695	5.824
DIST_SAD_32x16	0.0661989	247.52
DIST_SAD_32x16sub	0.0340624	139.539
INTERPOL_HALF_32x16	0.0509316	5.824
DIST_HAD_32x16	0.135276	109.2
INTERPOL_QUARTER_32x16	0.107026	5.824
DIST_SAD_16x16	0.0948684	494.86
DIST_SAD_16x16sub	0.0659013	404.788
INTERPOL_HALF_16x16	0.0564793	11.648
DIST_HAD_16x16	0.143111	211.379
INTERPOL_QUARTER_16x16	0.113179	11.648
DIST_SAD_8x16	0.0923307	989.608
DIST_SAD_8x16sub	0.0440184	443.487
INTERPOL_HALF_8x16	0.0653728	23.296
DIST_HAD_8x16	0.155711	436.8
INTERPOL_QUARTER_8x16	0.125468	23.296
DIST_SAD_16x8	0.21104	1426
INTERPOL_HALF_16x8	0.0682981	23.296
DIST_HAD_16x8	0.15958	436.8
INTERPOL_QUARTER_16x8	0.12701	23.296
DIST_SAD_8x8	0.322524	3007.84
INTERPOL_HALF_8x8	0.0816906	46.592
DIST_HAD_8x8	0.186395	841.001
INTERPOL_QUARTER_8x8	0.14054	46.592
DIST_SAD_4x8	0.159083	1540.28
INTERPOL_HALF_4x8	0.0544361	46.592
DIST_HAD_4x8	0.13246	908.544
INTERPOL_QUARTER_4x8	0.0842201	46.592
DIST_SAD_8x4	0.166311	1502.4
INTERPOL_HALF_8x4	0.058105	46.592
DIST_HAD_8x4	0.13727	908.544
INTERPOL_QUARTER_8x4	0.0874357	46.592
TR_iDCT_32x32	0.0226939	2.094
TR_iDCT_16x16	0.0116197	5.966
DIST_HAD_16x64	0.000765629	0.3
DIST_HAD_48x64	0.00209552	0.3
TR_iDCT_8x8	0.00551877	10.315
TR_iDCT_4x4	0.00259575	9.145
DIST_HAD_32x8	0.00553219	8.23
DIST_HAD_32x24	0.0151981	8.23
DIST_HAD_8x32	0.0113931	16.48
DIST_HAD_24x32	0.030166	16.48
DIST_HAD_16x4	0.00417854	17.88
DIST_HAD_16x12	0.0088287	17.88
DIST_HAD_4x16	0.00604638	24.95
DIST_HAD_12x16	0.0123896	24.95
TR_DST_4x4	0.000997113	3.509
TR_iDST_4x4	0.00019854	0.705
DIST_HAD_4x4	0.00137345	9.38
DIST_SAD_32x8	0.0125192	43.146
INTERPOL_HALF_32x8	0.00216509	0.416
INTERPOL_QUARTER_32x8	0.00432906	0.416
DIST_SAD_32x24	0.00760857	17.68
DIST_SAD_32x24sub	0.005108	13.331
INTERPOL_HALF_32x24	0.00514747	0.416
INTERPOL_QUARTER_32x24	0.0117067	0.416
DIST_SAD_16x4	0.0121447	72.634
INTERPOL_HALF_16x4	0.00172936	0.88
INTERPOL_QUARTER_16x4	0.00296255	0.88
DIST_SAD_16x12	0.00874821	37.292
DIST_SAD_16x12sub	0.004235	21.746
INTERPOL_HALF_16x12	0.00346038	0.88
INTERPOL_QUARTER_16x12	0.00696251	0.88
DIST_SAD_4x16	0.00840759	53.428
DIST_SAD_4x16sub	0.005819	55.45
INTERPOL_HALF_4x16	0.00234322	1.264
INTERPOL_QUARTER_4x16	0.00418434	1.264
DIST_SAD_12x16	0.0132584	53.648
DIST_SAD_12x16sub	0.00832223	39.698
INTERPOL_HALF_12x16	0.00497771	1.264
INTERPOL_QUARTER_12x16	0.010099	1.264
DIST_HAD_64x16	0.000334248	0.13
DIST_HAD_64x48	0.000912921	0.13
DIST_SAD_8x32	0.00856679	36.684
DIST_SAD_8x32sub	0.0113851	61.901
INTERPOL_HALF_8x32	0.004316	0.864
INTERPOL_QUARTER_8x32	0.00910466	0.864
DIST_SAD_24x32	0.0170351	36.72
DIST_SAD_24x32sub	0.0149476	36.467
INTERPOL_HALF_24x32	0.0105861	0.864
INTERPOL_QUARTER_24x32	0.0240426	0.864

Frame	11
Others	9.54884	18448.6
TR_DCT_32x32	0.0401072	4.849
DIST_SSE_32x32	0.0214821	11.488
TR_DCT_16x16	0.0462978	33.956
DIST_SSE_16x16	0.0245701	57.836
TR_DCT_8x8	0.0403055	135.396
DIST_SSE_8x8	0.0230246	214.742
DIST_SSE_64x64	0.0083466	0.969
DIST_SAD_64x64	0.0437781	30.94
DIST_SAD_64x64sub	0.0385169	27.933
INTERPOL_HALF_64x64	0.0430687	0.728
DIST_HAD_64x64	0.123537	13.909
INTERPOL_QUARTER_64x64	0.0971528	0.728
DIST_SAD_32x64	0.0449921	61.88
DIST_SAD_32x64sub	0.0269378	38.084
INTERPOL_HALF_32x64	0.0436742	1.456
DIST_HAD_32x64	0.124636	27.3
INTERPOL_QUARTER_32x64	0.0982341	1.456
DIST_SAD_64x32	0.0471313	61.88
DIST_SAD_64x32sub	0.0352579	48.333
INTERPOL_HALF_64x32	0.0449794	1.456
DIST_HAD_64x32	0.122485	27.3
INTERPOL_QUARTER_64x32	0.0997849	1.456
TR_DCT_4x4	0.0663523	477.32
DIST_SSE_4x4	0.0714736	1057.02
DIST_SAD_32x32	0.0509651	123.697
DIST_SAD_32x32sub	0.0484484	122.727
