	 Total Time (s)	Calls (kCalls)
INTERPOL_QUARTER_64x32	0.0844339	1.456
TR_DCT_32x32_1	0.0233786	2.206
TR_DCT_16x16_1	0.019428	12.412
TR_DCT_8x8_1	0.0136813	49.398
TR_DCT_4x4_1	0.00509275	66.952
DIST_SSE_4x4	0.0467505	1070.51
DIST_SAD_32x32	0.0401446	123.76
DIST_SAD_32x32sub	0.0209061	63.249
INTERPOL_HALF_32x32	0.0442744	2.912
DIST_HAD_32x32	0.0981994	53.956
INTERPOL_QUARTER_32x32	0.0906884	2.912
DIST_SAD_16x32	0.0444992	247.52
DIST_SAD_16x32sub	0.0199303	111.107
INTERPOL_HALF_16x32	0.0516663	5.824
DIST_HAD_16x32	0.101689	109.2
INTERPOL_QUARTER_16x32	0.104837	5.824
DIST_SAD_32x16	0.0431777	247.52
DIST_SAD_32x16sub	0.0181302	103.644
INTERPOL_HALF_32x16	0.0484261	5.824
DIST_HAD_32x16	0.101378	109.2
INTERPOL_QUARTER_32x16	0.095848	5.824
TR_DCT_16x16_2	0.0118428	7.128
TR_DCT_8x8_2	0.0121892	42.086
TR_DCT_4x4_2	0.0169991	223.208
DIST_SAD_16x16	0.0498606	495.04
DIST_SAD_16x16sub	0.0269665	265.754
INTERPOL_HALF_16x16	0.0581248	11.648
DIST_HAD_16x16	0.0991562	210.994
INTERPOL_QUARTER_16x16	0.111368	11.648
DIST_SAD_8x16	0.0609826	990.08
DIST_SAD_8x16sub	0.026405	376.807
INTERPOL_HALF_8x16	0.0757304	23.296
DIST_HAD_8x16	0.108666	436.8
INTERPOL_QUARTER_8x16	0.142665	23.296
DIST_SAD_16x8	0.133783	1370.2
INTERPOL_HALF_16x8	0.0691887	23.296
DIST_HAD_16x8	0.107747	436.8
INTERPOL_QUARTER_16x8	0.125163	23.296
TR_DCT_8x8_3	0.0084553	24.473
TR_DCT_4x4_3	0.0149372	193.08
DIST_SAD_8x8	0.175079	2807.38
INTERPOL_HALF_8x8	0.0927692	46.592
DIST_HAD_8x8	0.113656	840.406
INTERPOL_QUARTER_8x8	0.162005	46.592
DIST_SAD_4x8	0.0626372	1431.47
INTERPOL_HALF_4x8	0.0714899	46.592
DIST_HAD_4x8	0.0681003	908.544
INTERPOL_QUARTER_4x8	0.121182	46.592
DIST_SAD_8x4	0.0591508	1394.61
INTERPOL_HALF_8x4	0.0644249	46.592
DIST_HAD_8x4	0.066464	908.544
INTERPOL_QUARTER_8x4	0.101078	46.592
TR_iDCT_32x32_0	0.0153786	1.215
TR_iDCT_16x16_0	0.00608421	3.188
TR_iDCT_32x32_1	0.00948167	0.748
TR_iDCT_16x16_1	0.00363383	1.893
DIST_HAD_32x8	0.00416338	8.84
DIST_HAD_32x24	0.0121852	8.84
DIST_HAD_8x32	0.00662184	13.84
DIST_HAD_24x32	0.0191365	13.84
TR_iDCT_8x8_1	0.00185311	4.669
DIST_HAD_16x64	0.000488657	0.26
DIST_HAD_48x64	0.00141996	0.26
TR_iDCT_8x8_0	0.000561831	1.425
TR_iDCT_4x4_1	0.00012828	0.953
TR_iDCT_16x16_2	0.00213551	1.098
TR_iDCT_8x8_2	0.00104305	2.539
TR_iDCT_4x4_2	0.000758765	5.829
DIST_HAD_16x4	0.00196902	16.13
DIST_HAD_16x12	0.00507099	16.13
DIST_HAD_4x16	0.00347929	27.55
DIST_HAD_12x16	0.00858059	27.55
TR_DST_4x4_2	7.22423e-05	0.608
TR_iDST_4x4_2	4.6176e-05	0.292
TR_iDCT_8x8_3	0.000596138	1.429
TR_iDCT_4x4_3	0.000373638	2.769
DIST_SAD_8x32	0.00322879	30.6
DIST_SAD_8x32sub	0.00453696	39.277
INTERPOL_HALF_8x32	0.00410188	0.72
INTERPOL_QUARTER_8x32	0.00850992	0.72
DIST_SAD_24x32	0.00726646	30.6
DIST_SAD_24x32sub	0.00635588	24.162
INTERPOL_HALF_24x32	0.00864052	0.72
INTERPOL_QUARTER_24x32	0.0183048	0.72
TR_DST_4x4_3	0.000226033	2.082
TR_iDST_4x4_3	0.000158697	1.08
DIST_HAD_4x4	0.000373358	7
DIST_SAD_16x4	0.004143	65.83
INTERPOL_HALF_16x4	0.00157251	0.8
INTERPOL_QUARTER_16x4	0.00265569	0.8
DIST_SAD_16x12	0.00277596	34
DIST_SAD_16x12sub	0.0016507	20.603
INTERPOL_HALF_16x12	0.00317427	0.8
INTERPOL_QUARTER_16x12	0.00612546	0.8
DIST_SAD_4x16	0.00291547	60.52
DIST_SAD_4x16sub	0.00298475	71.137
INTERPOL_HALF_4x16	0.00346302	1.424
INTERPOL_QUARTER_4x16	0.00672042	1.424
DIST_SAD_12x16	0.00498382	60.52
DIST_SAD_12x16sub	0.004939	55.263
INTERPOL_HALF_12x16	0.0057631	1.424
INTERPOL_QUARTER_12x16	0.0115332	1.424
DIST_SAD_32x8	0.00587455	34.102
INTERPOL_HALF_32x8	0.00218989	0.448
INTERPOL_QUARTER_32x8	0.0041468	0.448
DIST_SAD_32x24	0.00467594	19.04
DIST_SAD_32x24sub	0.00253593	10.111
INTERPOL_HALF_32x24	0.00526105	0.448
INTERPOL_QUARTER_32x24	0.0109682	0.448
DIST_HAD_64x16	0.000259709	0.14
DIST_HAD_64x48	0.00076061	0.14

Frame	6
Others	10.8308	18249.8
TR_DCT_32x32_0	0.0332038	3.172
DIST_SSE_32x32	0.00927228	13.613
TR_DCT_16x16_0	0.0257323	16.62
DIST_SSE_16x16	0.0138558	67.226
TR_DCT_8x8_0	0.00653578	23.568
DIST_SSE_8x8	0.0191559	240.463
DIST_SSE_64x64	0.00313228	1.044
DIST_SAD_64x64	0.0393653	30.94
DIST_SAD_64x64sub	0.0176401	14.353
INTERPOL_HALF_64x64	0.0390145	0.728
DIST_HAD_64x64	0.102563	14.294
INTERPOL_QUARTER_64x64	0.081462	0.728
DIST_SAD_32x64	0.0382155	61.88
DIST_SAD_32x64sub	0.0169129	27.329
INTERPOL_HALF_32x64	0.0418653	1.456
DIST_HAD_32x64	0.0982604	27.3
INTERPOL_QUARTER_32x64	0.0878797	1.456
DIST_SAD_64x32	0.0403251	61.88
DIST_SAD_64x32sub	0.015054	24.038
INTERPOL_HALF_64x32	0.0406674	1.456
DIST_HAD_64x32	0.0984546	27.3
INTERPOL_QUARTER_64x32	0.0841158	1.456
TR_DCT_32x32_1	0.0274652	2.611
TR_DCT_16x16_1	0.0220199	14.116
TR_DCT_8x8_1	0.0154946	56.304
TR_DCT_4x4_1	0.00581645	76.8
DIST_SSE_4x4	0.0506879	1159.65
DIST_SAD_32x32	0.0400482	123.76
DIST_SAD_32x32sub	0.0210607	64.474
INTERPOL_HALF_32x32	0.0439618	2.912
DIST_HAD_32x32	0.0999836	55.181
INTERPOL_QUARTER_32x32	0.0903987	2.912
DIST_SAD_16x32	0.044289	247.52
DIST_SAD_16x32sub	0.0203697	114.452
INTERPOL_HALF_16x32	0.0514807	5.824
DIST_HAD_16x32	0.101299	109.2
INTERPOL_QUARTER_16x32	0.104424	5.824
DIST_SAD_32x16	0.0430593	247.52
DIST_SAD_32x16sub	0.0201936	115.833
INTERPOL_HALF_32x16	0.0483867	5.824
DIST_HAD_32x16	0.101143	109.2
INTERPOL_QUARTER_32x16	0.0956963	5.824
TR_DCT_16x16_2	0.0134109	8.099
TR_DCT_8x8_2	0.0134563	46.626
TR_DCT_4x4_2	0.0186773	246.04
DIST_SAD_16x16	0.0496913	495.04
DIST_SAD_16x16sub	0.0294727	293.258
INTERPOL_HALF_16x16	0.0578141	11.648
DIST_HAD_16x16	0.0998803	213.304
INTERPOL_QUARTER_16x16	0.111231	11.648
DIST_SAD_8x16	0.0608629	990.08
DIST_SAD_8x16sub	0.0276326	397.333
INTERPOL_HALF_8x16	0.0753998	23.296
DIST_HAD_8x16	0.108309	436.8
INTERPOL_QUARTER_8x16	0.142172	23.296
DIST_SAD_16x8	0.1341	1378.31
INTERPOL_HALF_16x8	0.0689919	23.296
DIST_HAD_16x8	0.107421	436.8
INTERPOL_QUARTER_16x8	0.124656	23.296
TR_DCT_8x8_3	0.00891803	25.91
TR_DCT_4x4_3	0.0154636	199.672
DIST_SAD_8x8	0.179529	2876.23
INTERPOL_HALF_8x8	0.0924658	46.592
DIST_HAD_8x8	0.11408	843.556
INTERPOL_QUARTER_8x8	0.16155	46.592
DIST_SAD_4x8	0.0640448	1478.6
INTERPOL_HALF_4x8	0.0715263	46.592
DIST_HAD_4x8	0.0679364	908.544
INTERPOL_QUARTER_4x8	0.120859	46.592
DIST_SAD_8x4	0.0604918	1432.41
INTERPOL_HALF_8x4	0.0641904	46.592
DIST_HAD_8x4	0.0663964	908.544
INTERPOL_QUARTER_8x4	0.100911	46.592
TR_iDCT_32x32_0	0.0205775	1.633
DIST_HAD_64x16	0.000481112	0.26
DIST_HAD_64x48	0.00141094	0.26
DIST_HAD_16x64	0.000686177	0.36
DIST_HAD_48x64	0.00196888	0.36
TR_iDCT_4x4_2	0.00126272	9.75
TR_iDCT_4x4_3	0.000698168	5.197
TR_iDCT_8x8_3	0.0012823	3.16
TR_DST_4x4_3	0.000623882	5.815
TR_iDST_4x4_3	0.000376837	2.567
DIST_HAD_4x4	0.00103823	19.6
TR_iDCT_8x8_1	0.00291309	7.343
TR_iDCT_8x8_2	0.00184307	4.541
TR_iDCT_16x16_0	0.00765585	4.015
TR_iDCT_8x8_0	0.000756334	1.928
TR_iDCT_16x16_1	0.00577737	3.023
TR_iDCT_32x32_1	0.0158989	1.259
DIST_HAD_32x8	0.00532075	11.36
DIST_HAD_32x24	0.0155719	11.36
DIST_HAD_8x32	0.0097288	20.53
DIST_HAD_24x32	0.0282298	20.53
TR_iDCT_4x4_1	0.000221199	1.604
TR_iDCT_16x16_2	0.0040199	2.075
DIST_HAD_16x4	0.00287183	23.36
DIST_HAD_16x12	0.00734507	23.36
DIST_HAD_4x16	0.00535874	43.01
DIST_HAD_12x16	0.013473	43.01
TR_DST_4x4_2	0.00019575	1.664
TR_iDST_4x4_2	0.000123143	0.782
DIST_SAD_8x32	0.00477066	45.56
DIST_SAD_8x32sub	0.00584535	50.87
INTERPOL_HALF_8x32	0.00610437	1.072
INTERPOL_QUARTER_8x32	0.0125641	1.072
DIST_SAD_24x32	0.0108555	45.56
DIST_SAD_24x32sub	0.0084368	32.097
INTERPOL_HALF_24x32	0.0128012	1.072
INTERPOL_QUARTER_24x32	0.0271024	1.072
DIST_SAD_16x4	0.0055349	88.768
INTERPOL_HALF_16x4	0.00227004	1.152
INTERPOL_QUARTER_16x4	0.00378262	1.152
DIST_SAD_16x12	0.00395914	48.96
DIST_SAD_16x12sub	0.00193059	23.996
INTERPOL_HALF_16x12	0.00452292	1.152
INTERPOL_QUARTER_16x12	0.00880114	1.152
DIST_SAD_4x16	0.00456548	94.52
DIST_SAD_4x16sub	0.00387537	90.352
INTERPOL_HALF_4x16	0.00538744	2.224
INTERPOL_QUARTER_4x16	0.0105353	2.224
DIST_SAD_12x16	0.00781988	94.52
DIST_SAD_12x16sub	0.00542314	60.108
INTERPOL_HALF_12x16	0.00908129	2.224
INTERPOL_QUARTER_12x16	0.018145	2.224
DIST_SAD_32x8	0.00794802	46.768
INTERPOL_HALF_32x8	0.00279328	0.576
INTERPOL_QUARTER_32x8	0.00533139	0.576
DIST_SAD_32x24	0.00598318	24.48
DIST_SAD_32x24sub	0.00254152	10.165
INTERPOL_HALF_32x24	0.0067193	0.576
INTERPOL_QUARTER_32x24	0.0140467	0.576

Frame	7
Others	10.7299	18114.9
TR_DCT_32x32_0	0.0314236	2.98
DIST_SSE_32x32	0.00892327	12.974
TR_DCT_16x16_0	0.0243946	15.686
DIST_SSE_16x16	0.0133389	64.292
TR_DCT_8x8_0	0.00620858	22.28
DIST_SSE_8x8	0.0187134	233.526
DIST_SSE_64x64	0.0030353	1.005
DIST_SAD_64x64	0.0396424	30.94
DIST_SAD_64x64sub	0.0213718	17.125
INTERPOL_HALF_64x64	0.0392765	0.728
DIST_HAD_64x64	0.102441	14.189
INTERPOL_QUARTER_64x64	0.0819423	0.728
DIST_SAD_32x64	0.0383778	61.88
DIST_SAD_32x64sub	0.0213038	34.099
INTERPOL_HALF_32x64	0.0420535	1.456
DIST_HAD_32x64	0.0985652	27.3
INTERPOL_QUARTER_32x64	0.0882535	1.456
DIST_SAD_64x32	0.0404382	61.88
DIST_SAD_64x32sub	0.0196198	30.927
INTERPOL_HALF_64x32	0.0408295	1.456
DIST_HAD_64x32	0.0988645	27.3
INTERPOL_QUARTER_64x32	0.0842706	1.456
TR_DCT_32x32_1	0.0259452	2.447
TR_DCT_16x16_1	0.0211845	13.496
TR_DCT_8x8_1	0.014867	53.784
TR_DCT_4x4_1	0.00552552	72.512
DIST_SSE_4x4	0.0497936	1134.81
DIST_SAD_32x32	0.0400119	123.76
DIST_SAD_32x32sub	0.0268069	80.825
INTERPOL_HALF_32x32	0.0441779	2.912
DIST_HAD_32x32	0.0994155	54.516
INTERPOL_QUARTER_32x32	0.0910811	2.912
DIST_SAD_16x32	0.0444512	247.52
DIST_SAD_16x32sub	0.0208615	115.874
INTERPOL_HALF_16x32	0.0517096	5.824
DIST_HAD_16x32	0.101765	109.2
INTERPOL_QUARTER_16x32	0.104806	5.824
DIST_SAD_32x16	0.0430712	247.52
DIST_SAD_32x16sub	0.0208138	118.875
INTERPOL_HALF_32x16	0.0484075	5.824
DIST_HAD_32x16	0.101185	109.2
INTERPOL_QUARTER_32x16	0.0960874	5.824
TR_DCT_16x16_2	0.0130413	7.857
TR_DCT_8x8_2	0.0132466	45.508
TR_DCT_4x4_2	0.0183681	240.04
DIST_SAD_16x16	0.0500159	494.968
DIST_SAD_16x16sub	0.0300221	292.779
INTERPOL_HALF_16x16	0.0582643	11.648
DIST_HAD_16x16	0.100119	212.709
INTERPOL_QUARTER_16x16	0.111649	11.648
DIST_SAD_8x16	0.0609951	989.909
DIST_SAD_8x16sub	0.0280658	399.538
INTERPOL_HALF_8x16	0.0756461	23.296
DIST_HAD_8x16	0.108895	436.8
INTERPOL_QUARTER_8x16	0.143837	23.296
DIST_SAD_16x8	0.136243	1381.2
INTERPOL_HALF_16x8	0.0692743	23.296
DIST_HAD_16x8	0.107755	436.8
INTERPOL_QUARTER_16x8	0.125208	23.296
TR_DCT_8x8_3	0.00884809	25.642
TR_DCT_4x4_3	0.0153919	198.2
DIST_SAD_8x8	0.181944	2894.6
INTERPOL_HALF_8x8	0.0929963	46.592
DIST_HAD_8x8	0.114481	843.136
INTERPOL_QUARTER_8x8	0.161916	46.592
DIST_SAD_4x8	0.0657815	1503.52
INTERPOL_HALF_4x8	0.0717246	46.592
DIST_HAD_4x8	0.068271	908.544
INTERPOL_QUARTER_4x8	0.120961	46.592
DIST_SAD_8x4	0.0607296	1432.92
INTERPOL_HALF_8x4	0.0644874	46.592
DIST_HAD_8x4	0.0665718	908.544
INTERPOL_QUARTER_8x4	0.100997	46.592
TR_iDCT_8x8_1	0.00260107	6.38
TR_iDCT_8x8_2	0.00163201	3.976
TR_iDCT_4x4_2	0.00109677	8.39
DIST_HAD_16x4	0.00243231	19.68
DIST_HAD_16x12	0.00616905	19.68
DIST_HAD_4x16	0.00410244	32.91
DIST_HAD_12x16	0.010315	32.91
TR_iDCT_16x16_2	0.00362912	1.845
TR_DST_4x4_2	0.000173837	1.392
TR_iDST_4x4_2	9.1245e-05	0.572
TR_iDCT_8x8_3	0.00114206	2.798
TR_iDCT_4x4_3	0.000566073	4.155
TR_iDCT_16x16_1	0.00486242	2.52
TR_iDCT_32x32_0	0.0193498	1.525
TR_iDCT_16x16_0	0.00717077	3.726
TR_iDCT_8x8_0	0.000765616	1.944
DIST_HAD_16x64	0.000641728	0.34
DIST_HAD_48x64	0.0018828	0.34
TR_iDCT_32x32_1	0.0143293	1.123
DIST_SAD_8x32	0.00468593	44.164
DIST_SAD_8x32sub	0.0052942	46.469
INTERPOL_HALF_8x32	0.00596017	1.04
DIST_HAD_8x32	0.00961625	19.87
INTERPOL_QUARTER_8x32	0.0122214	1.04
DIST_SAD_24x32	0.0105018	44.2
DIST_SAD_24x32sub	0.00964243	36.734
INTERPOL_HALF_24x32	0.0125313	1.04
DIST_HAD_24x32	0.0273578	19.87
INTERPOL_QUARTER_24x32	0.0263055	1.04
DIST_SAD_4x16	0.00343418	71.4
DIST_SAD_4x16sub	0.00285484	65.738
INTERPOL_HALF_4x16	0.00410386	1.68
INTERPOL_QUARTER_4x16	0.00790262	1.68
DIST_SAD_12x16	0.00590436	71.4
DIST_SAD_12x16sub	0.00486478	53.362
INTERPOL_HALF_12x16	0.00687352	1.68
INTERPOL_QUARTER_12x16	0.0137073	1.68
TR_DST_4x4_3	0.000574398	5.319
TR_iDST_4x4_3	0.000294077	1.934
DIST_HAD_4x4	0.000980001	17.92
DIST_SAD_32x8	0.00583114	34.192
INTERPOL_HALF_32x8	0.00240712	0.496
DIST_HAD_32x8	0.00466511	9.85
INTERPOL_QUARTER_32x8	0.00459868	0.496
DIST_SAD_32x24	0.00516262	21.08
DIST_SAD_32x24sub	0.00176561	6.999
INTERPOL_HALF_32x24	0.0058493	0.496
DIST_HAD_32x24	0.0135868	9.85
INTERPOL_QUARTER_32x24	0.0120325	0.496
DIST_SAD_16x4	0.00496086	79.162
INTERPOL_HALF_16x4	0.00191243	0.96
INTERPOL_QUARTER_16x4	0.00319251	0.96
DIST_SAD_16x12	0.0033018	40.8
DIST_SAD_16x12sub	0.00172368	21.455
INTERPOL_HALF_16x12	0.0037788	0.96
INTERPOL_QUARTER_16x12	0.00738543	0.96
TR_iDCT_4x4_1	0.000199106	1.422
DIST_HAD_64x16	0.00037026	0.2
DIST_HAD_64x48	0.00108548	0.2

Frame	8
Others	14.27	21269.4
TR_DCT_32x32_0	0.0475554	4.54
DIST_SSE_32x32	0.0141095	20.601
TR_DCT_16x16_0	0.0344287	22.206
DIST_SSE_16x16	0.021066	102.056
TR_DCT_8x8_0	0.00965271	34.696
DIST_SSE_8x8	0.0283918	353.319
TR_iDCT_32x32_0	0.043236	3.423
DIST_SSE_64x64	0.00387992	1.282
DIST_SAD_64x64	0.039462	30.94
DIST_SAD_64x64sub	0.0240305	19.496
INTERPOL_HALF_64x64	0.0390786	0.728
DIST_HAD_64x64	0.11013	15.344
INTERPOL_QUARTER_64x64	0.0817116	0.728
DIST_SAD_32x64	0.0382281	61.88
DIST_SAD_32x64sub	0.0207311	33.3
INTERPOL_HALF_32x64	0.0419562	1.456
DIST_HAD_32x64	0.0982676	27.3
INTERPOL_QUARTER_32x64	0.0883025	1.456
DIST_SAD_64x32	0.0403022	61.88
DIST_SAD_64x32sub	0.0235403	37.38
INTERPOL_HALF_64x32	0.0406571	1.456
DIST_HAD_64x32	0.0984699	27.3
INTERPOL_QUARTER_64x32	0.084309	1.456
TR_DCT_32x32_1	0.0423945	4.035
TR_DCT_16x16_1	0.0311219	19.904
TR_DCT_8x8_1	0.0226371	81.206
TR_DCT_4x4_1	0.00883846	114.088
DIST_SSE_4x4	0.0734273	1629.47
DIST_SAD_32x32	0.0398957	123.76
DIST_SAD_32x32sub	0.0301264	90.783
INTERPOL_HALF_32x32	0.0440053	2.912
DIST_HAD_32x32	0.107714	59.416
INTERPOL_QUARTER_32x32	0.0909409	2.912
DIST_SAD_16x32	0.0441623	247.52
DIST_SAD_16x32sub	0.0236726	131.41
INTERPOL_HALF_16x32	0.0514944	5.824
DIST_HAD_16x32	0.101193	109.2
INTERPOL_QUARTER_16x32	0.104833	5.824
DIST_SAD_32x16	0.0429532	247.52
DIST_SAD_32x16sub	0.0246705	141.332
INTERPOL_HALF_32x16	0.0482744	5.824
DIST_HAD_32x16	0.101402	109.2
INTERPOL_QUARTER_32x16	0.0962689	5.824
TR_DCT_16x16_2	0.0207272	12.633
TR_DCT_8x8_2	0.0192814	66.522
TR_DCT_4x4_2	0.0264152	344.704
DIST_SAD_16x16	0.049856	494.977
DIST_SAD_16x16sub	0.0361225	356.112
INTERPOL_HALF_16x16	0.0578298	11.648
DIST_HAD_16x16	0.105996	225.764
INTERPOL_QUARTER_16x16	0.111781	11.648
DIST_SAD_8x16	0.0612422	989.927
DIST_SAD_8x16sub	0.0328788	473.763
INTERPOL_HALF_8x16	0.0754721	23.296
DIST_HAD_8x16	0.107751	436.8
INTERPOL_QUARTER_8x16	0.143018	23.296
DIST_SAD_16x8	0.141558	1452.18
INTERPOL_HALF_16x8	0.0690216	23.296
DIST_HAD_16x8	0.106637	436.8
INTERPOL_QUARTER_16x8	0.124978	23.296
TR_DCT_8x8_3	0.0125434	37.593
TR_DCT_4x4_3	0.0195417	247.864
DIST_SAD_8x8	0.197615	3133.09
INTERPOL_HALF_8x8	0.0930261	46.592
DIST_HAD_8x8	0.116789	872.466
INTERPOL_QUARTER_8x8	0.161884	46.592
DIST_SAD_4x8	0.0712261	1651.26
INTERPOL_HALF_4x8	0.0717464	46.592
DIST_HAD_4x8	0.0666949	908.544
INTERPOL_QUARTER_4x8	0.120863	46.592
DIST_SAD_8x4	0.0663198	1586.85
INTERPOL_HALF_8x4	0.0644849	46.592
DIST_HAD_8x4	0.0650773	908.544
INTERPOL_QUARTER_8x4	0.101039	46.592
TR_iDCT_32x32_1	0.0413928	3.275
TR_iDCT_16x16_0	0.0180523	9.46
TR_iDCT_16x16_1	0.0158262	8.272
DIST_HAD_64x16	0.000801198	0.42
DIST_HAD_64x48	0.00229629	0.42
DIST_HAD_16x64	0.00108661	0.57
DIST_HAD_48x64	0.00312075	0.57
TR_iDCT_8x8_0	0.00300932	7.548
TR_iDCT_4x4_2	0.00553958	43.758
TR_iDCT_4x4_3	0.00382343	29.42
TR_iDCT_8x8_1	0.00898097	22.654
TR_iDCT_4x4_1	0.00106129	8.312
DIST_HAD_32x8	0.0103826	22.07
DIST_HAD_32x24	0.0302699	22.07
DIST_HAD_8x32	0.0160351	33.64
DIST_HAD_24x32	0.0461937	33.64
TR_iDCT_16x16_2	0.0154595	8.002
DIST_HAD_16x4	0.00729075	59.96
DIST_HAD_16x12	0.0187418	59.96
DIST_HAD_4x16	0.00950237	75.31
DIST_HAD_12x16	0.0234338	75.31
TR_DST_4x4_2	0.000880282	7.36
TR_iDCT_8x8_2	0.00750628	18.603
TR_iDST_4x4_2	0.000687096	4.459
DIST_SAD_16x4	0.0145178	232.238
INTERPOL_HALF_16x4	0.00586385	2.992
INTERPOL_QUARTER_16x4	0.00983779	2.992
DIST_SAD_16x12	0.0105929	127.025
DIST_SAD_16x12sub	0.00494266	61.052
INTERPOL_HALF_16x12	0.0118655	2.992
INTERPOL_QUARTER_16x12	0.0228013	2.992
DIST_SAD_4x16	0.00780335	162.412
DIST_SAD_4x16sub	0.00712429	168.66
INTERPOL_HALF_4x16	0.00936754	3.824
INTERPOL_QUARTER_4x16	0.0179291	3.824
DIST_SAD_12x16	0.0133841	162.376
DIST_SAD_12x16sub	0.00849927	95.132
INTERPOL_HALF_12x16	0.0155857	3.824
INTERPOL_QUARTER_12x16	0.0308987	3.824
TR_iDCT_8x8_3	0.00724822	17.844
TR_DST_4x4_3	0.00438812	40.403
TR_iDST_4x4_3	0.00367919	24.891
DIST_HAD_4x4	0.0070552	135.24
DIST_SAD_8x32	0.00770255	74.093
DIST_SAD_8x32sub	0.00741034	64.599
INTERPOL_HALF_8x32	0.00998793	1.744
INTERPOL_QUARTER_8x32	0.0202766	1.744
DIST_SAD_24x32	0.0175475	74.12
DIST_SAD_24x32sub	0.0123524	47.406
INTERPOL_HALF_24x32	0.0208985	1.744
INTERPOL_QUARTER_24x32	0.0436003	1.744
DIST_SAD_32x8	0.0141414	83.424
INTERPOL_HALF_32x8	0.00543108	1.12
INTERPOL_QUARTER_32x8	0.0102607	1.12
DIST_SAD_32x24	0.0116381	47.6
DIST_SAD_32x24sub	0.00563613	22.46
INTERPOL_HALF_32x24	0.0130893	1.12
INTERPOL_QUARTER_32x24	0.0270963	1.12

Frame	9
Others	10.7463	18522.4
TR_DCT_32x32_0	0.0288905	2.756
DIST_SSE_32x32	0.0082204	12.086
TR_DCT_16x16_0	0.0225495	14.534
DIST_SSE_16x16	0.0124463	60.3
TR_DCT_8x8_0	0.00583431	20.968
DIST_SSE_8x8	0.0177061	222.593
DIST_SSE_64x64	0.00290297	0.964
DIST_SAD_64x64	0.0393495	30.94
DIST_SAD_64x64sub	0.0280312	22.835
INTERPOL_HALF_64x64	0.0391278	0.728
DIST_HAD_64x64	0.101311	14.084
INTERPOL_QUARTER_64x64	0.0816437	0.728
DIST_SAD_32x64	0.0383535	61.88
DIST_SAD_32x64sub	0.0203969	32.952
INTERPOL_HALF_32x64	0.0420508	1.456
DIST_HAD_32x64	0.0984157	27.3
INTERPOL_QUARTER_32x64	0.0880192	1.456
DIST_SAD_64x32	0.0403857	61.88
DIST_SAD_64x32sub	0.0242409	38.569
INTERPOL_HALF_64x32	0.0407916	1.456
DIST_HAD_64x32	0.0985972	27.3
INTERPOL_QUARTER_64x32	0.0841284	1.456
TR_DCT_32x32_1	0.0242606	2.302
TR_DCT_16x16_1	0.0200258	12.834
TR_DCT_8x8_1	0.0141603	51.306
TR_DCT_4x4_1	0.00520551	68.92
DIST_SSE_4x4	0.0472492	1086.36
DIST_SAD_32x32	0.0398361	123.76
DIST_SAD_32x32sub	0.0319856	97.396
INTERPOL_HALF_32x32	0.0440215	2.912
DIST_HAD_32x32	0.0983195	54.201
INTERPOL_QUARTER_32x32	0.090445	2.912
DIST_SAD_16x32	0.0450876	247.52
DIST_SAD_16x32sub	0.0222444	125.054
INTERPOL_HALF_16x32	0.0514913	5.824
DIST_HAD_16x32	0.10137	109.2
INTERPOL_QUARTER_16x32	0.104349	5.824
DIST_SAD_32x16	0.0430233	247.484
DIST_SAD_32x16sub	0.023643	136.358
INTERPOL_HALF_32x16	0.048308	5.824
DIST_HAD_32x16	0.100988	109.2
INTERPOL_QUARTER_32x16	0.0957801	5.824
TR_DCT_16x16_2	0.0119975	7.276
TR_DCT_8x8_2	0.0123752	42.734
TR_DCT_4x4_2	0.0172403	226.328
DIST_SAD_16x16	0.0496505	494.905
DIST_SAD_16x16sub	0.0359588	357.809
INTERPOL_HALF_16x16	0.0577849	11.648
DIST_HAD_16x16	0.0989777	211.414
INTERPOL_QUARTER_16x16	0.111126	11.648
DIST_SAD_8x16	0.0608386	989.756
DIST_SAD_8x16sub	0.0320014	460.514
INTERPOL_HALF_8x16	0.0753511	23.296
DIST_HAD_8x16	0.108395	436.8
INTERPOL_QUARTER_8x16	0.142055	23.296
DIST_SAD_16x8	0.138705	1425.28
INTERPOL_HALF_16x8	0.0689604	23.296
DIST_HAD_16x8	0.107322	436.8
INTERPOL_QUARTER_16x8	0.124531	23.296
TR_DCT_8x8_3	0.00851699	24.772
TR_DCT_4x4_3	0.0150016	194.508
DIST_SAD_8x8	0.192161	3057.24
INTERPOL_HALF_8x8	0.0926286	46.592
DIST_HAD_8x8	0.113659	841.001
INTERPOL_QUARTER_8x8	0.161091	46.592
DIST_SAD_4x8	0.0680187	1571.15
INTERPOL_HALF_4x8	0.0714809	46.592
DIST_HAD_4x8	0.0678941	908.544
INTERPOL_QUARTER_4x8	0.120372	46.592
DIST_SAD_8x4	0.0645715	1533.65
INTERPOL_HALF_8x4	0.0641819	46.592
DIST_HAD_8x4	0.0661199	908.544
INTERPOL_QUARTER_8x4	0.100567	46.592
TR_iDCT_32x32_0	0.0165197	1.311
TR_iDCT_32x32_1	0.011306	0.896
TR_iDCT_4x4_2	0.000870842	6.668
TR_iDCT_4x4_3	0.000433897	3.237
TR_iDCT_16x16_0	0.00634202	3.323
DIST_HAD_16x64	0.000527743	0.28
DIST_HAD_48x64	0.00154077	0.28
TR_iDCT_8x8_0	0.000726142	1.853
TR_iDCT_16x16_1	0.00423161	2.209
